140.792831364,38.8680835122,34.88,34.32,7.16,1.5209898,1,4,0
140.7533799466,38.9078699123,36.69,30.49,7.05,2.9533756,1,4,0
140.7761931135,38.866707549000004,38.74,42.37,7.4,1.2620261000000002,1,4,0
140.7352514905,38.900427827899996,39.08,40.27,7.37,1.9496330000000002,1,4,0
140.7071536263,38.918667269400004,34.19,24.69,6.77,0.18197598,1,4,0
140.8831878276,38.9020044252,78.44,42.92,7.37,1.8909118000000003,1,4,0
140.8661078556,38.9140881761,84.48,55.89,7.69,2.6925886,1,4,0
140.78407963799998,38.8158363952,43.55,46.1,7.27,1.5387895,1,5,0
140.909303569,38.9943244363,124.35,65.3,8.2,1.7684468,1,5,0
140.9179017546,39.1168377794,77.99,48.76,7.63,1.531908,1,4,0
140.698604599,38.8140362025,39.76,43.6,7.23,0.43231714,1,4,0
140.6995167037,38.820696086999995,40.54,44.18,7.26,0.43231714,1,4,0
140.7010375488,38.831795837399994,41.3,44.69,7.29,0.43231714,1,4,0
140.7013418185,38.834015778899996,41.3,44.69,7.29,1.4307026000000003,1,4,0
140.7016461217,38.836235717600005,42.06,45.2,7.32,1.4307026000000003,1,4,0
140.7025592326,38.8428955164,42.06,45.2,7.32,1.4307026000000003,1,4,0
140.70286367,38.8451154436,43.8,46.93,7.38,1.4307026000000003,1,4,0
140.703168141,38.847335368,43.8,46.93,7.38,1.4307026000000003,1,4,0
140.7034726456,38.849555289499996,43.8,46.93,7.38,1.4307026000000003,1,4,0
140.7065195387,38.8717543473,47.81,45.55,7.33,1.4307026000000003,1,4,0
140.707739237,38.880633890300004,48.39,45.88,7.35,1.2392632,1,4,0
140.7080442457,38.8828537689,48.39,45.88,7.35,1.2392632,1,4,0
140.70895947350002,38.8895133875,45.7,41.92,7.29,1.9496330000000002,1,4,0
140.7092646167,38.8917332547,45.7,41.92,7.29,1.9496330000000002,1,4,0
140.71048552620002,38.9006126946,42.49,37.33,7.19,1.9496330000000002,1,4,0
140.7110961829,38.9050523974,38.67,31.44,7.03,1.9496330000000002,1,4,0
140.7120124207,38.91171193,36.2,27.53,6.89,1.9496330000000002,1,4,0
140.7123179006,38.9139317685,36.2,27.53,6.89,1.9496330000000002,1,4,0
140.7126234142,38.9161516041,36.2,27.53,6.89,1.9496330000000002,1,4,0
140.7144572039,38.929470557600006,35.94,26.17,6.84,2.3317537,1,4,0
140.7153745539,38.9361299957,36.58,26.74,6.87,2.3317537,1,4,0
140.71568040469998,38.9383498026,36.58,26.74,6.87,2.3317537,1,4,0
140.71659815959998,38.9450092062,36.95,29.06,6.98,2.3317537,1,4,0
140.7175162182,38.9516685839,37.92,30.42,7.03,2.3317537,1,4,0
140.7184345806,38.9583279358,37.92,30.42,7.03,2.3317537,1,4,0
140.718740769,38.960547714,40.16,29.04,6.94,2.8060338,1,4,0
140.71904699110002,38.9627674893,40.16,29.04,6.94,2.8060338,1,4,0
140.7196595368,38.9672070314,47.22,34.15,7.11,2.8060338,1,4,0
140.7236443795,38.9960637744,64.14,37.3,7.12,2.8060338,1,4,0
140.7257924325,39.0116018192,65.91,38.28,7.15,2.2287557000000002,1,4,0
140.7264064667,39.0160412347,65.91,38.28,7.15,2.2287557000000002,1,4,0
140.7282493826,39.0293594119,69.99,40.21,7.25,2.2287557000000002,1,4,0
140.7294786712,39.038238139,64.52,37.95,7.23,2.2287557000000002,1,4,0
140.7307085025,39.04711682,58.99,35.6,7.2,1.5287613000000002,1,4,0
140.733785457,39.0693133205,47.86,30.64,7.09,1.5287613000000002,1,4,0
140.7344012555,39.073752586,47.86,30.64,7.09,1.5287613000000002,1,4,0
140.7347092057,39.075972214400004,47.86,30.64,7.09,1.5287613000000002,1,4,0
140.7353252082,39.0804114625,45.19,29.35,7.04,1.5287613000000002,1,4,0
140.73563326040002,39.082631082199995,45.19,29.35,7.04,1.5287613000000002,1,4,0
140.736557621,39.0892899241,45.79,29.77,7.06,1.9023558,1,4,0
140.7387156532,39.104827120500005,42.3,60.24,7.74,1.9023558,1,4,0
140.7408753535,39.1203641752,40.39,26.11,6.9,1.9023558,1,4,0
140.743963536,39.1425597214,38.36,52.52,7.56,2.3856148999999998,1,4,0
140.7442725418,39.1447792601,37.27,51.3,7.53,2.3856148999999998,1,4,0
140.7455089062,39.153657385900004,36.78,52.52,7.53,2.3856148999999998,1,4,0
140.7461272932,39.1580964314,36.78,52.52,7.53,2.3856148999999998,1,4,0
140.7492212772,39.1802914848,33.13,49.41,7.4,2.615793,1,4,0
140.7495308635,39.1825109742,33.13,49.41,7.4,2.615793,1,4,0
140.70113800709998,38.8115783908,39.76,43.6,7.23,0.43231714,1,4,0
140.7017461474,38.8160182849,39.76,43.6,7.23,0.43231714,1,4,0
140.70205026780002,38.818238227600006,40.54,44.18,7.26,0.43231714,1,4,0
140.7026586092,38.8226781045,40.54,44.18,7.26,0.43231714,1,4,0
140.7032670849,38.82711797,41.92,45.31,7.31,0.43231714,1,4,0
140.703571373,38.8293378985,41.92,45.31,7.31,0.43231714,1,4,0
140.7044844387,38.8359976668,42.83,46.06,7.34,1.4307026000000003,1,4,0
140.704788861,38.8382175838,42.83,46.06,7.34,1.4307026000000003,1,4,0
140.7078349313,38.8604165969,46.53,44.31,7.29,1.4307026000000003,1,4,0
140.7081397231,38.8626364825,46.53,44.31,7.29,1.4307026000000003,1,4,0
140.7090543002,38.869296122,47.81,45.55,7.33,1.0682622,1,4,0
140.70996917989999,38.8759557358,47.81,45.55,7.33,1.9496330000000002,1,4,0
140.71118949040002,38.884835180799996,47.85,44.93,7.34,1.9496330000000002,1,4,0
140.7114946521,38.8870550349,45.06,40.8,7.27,1.9496330000000002,1,4,0
140.7124103393,38.89371458,41.84,36.16,7.17,1.9496330000000002,1,4,0
140.7127156357,38.8959344226,41.84,36.16,7.17,1.9496330000000002,1,4,0
140.7139371579,38.904813764400004,38.67,31.44,7.03,1.9496330000000002,1,4,0
140.716076119,38.9203525022,35.21,25.64,6.82,2.3317537,1,4,0
